,Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago,User name
387,0.0,Fri Jun 08 13:43:58 +0000 2018,0.0,1.0,0.0,What is the G7 summit? https://t.co/9czFhMk2MH,88,@FoxNews
388,-0.6486,Fri Jun 08 13:34:21 +0000 2018,0.264,0.736,0.0,"Anthony Bourdain, CNN host and celebrity chef, dead: A look at his career https://t.co/qgessu49v8",89,@FoxNews
389,0.738,Fri Jun 08 13:15:33 +0000 2018,0.0,0.72,0.28,".@POTUS: “You can not leak classified information. At the same time, we need freedom of the press.” https://t.co/DF8GvABvLi",90,@FoxNews
390,0.4404,Fri Jun 08 13:12:03 +0000 2018,0.0,0.879,0.121,"RT @FoxBusiness: .@POTUS: ""If we're unable to make a deal, we'll terminate NAFTA. We'll have a better deal. If we're unable to make a deal…",91,@FoxNews
391,0.4927,Fri Jun 08 13:09:10 +0000 2018,0.0,0.79,0.21,"RT @FoxBusiness: .@POTUS on Rudy Giuliani: ""Rudy is doing a very good job."" https://t.co/KVwOZCXgoN",92,@FoxNews
392,0.1901,Fri Jun 08 13:08:55 +0000 2018,0.0,0.935,0.065,"RT @FoxBusiness: .@POTUS on G7: ""Russia should be in this meeting. Whether you like it or not and it may not be politically correct, but we…",93,@FoxNews
393,0.0,Fri Jun 08 13:02:25 +0000 2018,0.0,1.0,0.0,.@POTUS: “First Lady is great.” https://t.co/oVepfphH9S,94,@FoxNews
394,0.5859,Fri Jun 08 12:58:35 +0000 2018,0.0,0.789,0.211,"RT @FoxBusiness: .@POTUS on G7: ""All of these countries have been taking advantage of the United States on trade."" https://t.co/JfBGhIVv4B",95,@FoxNews
395,0.7311,Fri Jun 08 12:58:07 +0000 2018,0.0,0.641,0.359,".@POTUS: “I love Canada, but they treat us very unfairly on trade.” https://t.co/XKam2HRl4W",96,@FoxNews
396,0.6249,Fri Jun 08 12:56:45 +0000 2018,0.0,0.785,0.215,.@POTUS: “I thought Kim Kardashian was great because she brought Alice to my attention.” https://t.co/i480B6s5It https://t.co/uPZLH6fXXy,97,@FoxNews
397,0.6249,Fri Jun 08 12:53:24 +0000 2018,0.0,0.76,0.24,.@POTUS: “Scott Pruitt is doing a great job within the walls of the EPA.” https://t.co/PT1UDvOx7f,98,@FoxNews
398,0.0,Fri Jun 08 12:52:01 +0000 2018,0.0,1.0,0.0,JUST IN: @POTUS calls for Russia to be reinstated to G7 https://t.co/9PYdZSoAah,99,@FoxNews
399,0.1655,Fri Jun 08 12:51:27 +0000 2018,0.0,0.93,0.07,".@POTUS: “I do have an absolute right to pardon myself, but I’ll never have to do it because I didn’t do anything w… https://t.co/hFXHmXAdaW",100,@FoxNews
400,-0.128,Fri Jun 08 22:46:06 +0000 2018,0.137,0.747,0.116,The powerful conservative donor couple you’ve never heard of: Liz and Dick Uihlein are spending millions to shape a… https://t.co/FH10BFfcNd,1,@nytimes
401,0.0,Fri Jun 08 22:31:08 +0000 2018,0.0,1.0,0.0,"American Muslims say they own guns for the same reasons as anyone else: for protection, for hunting, or for their w… https://t.co/kWeSU92P71",2,@nytimes
402,-0.4588,Fri Jun 08 22:22:03 +0000 2018,0.158,0.842,0.0,"RT @EnnisNYT: Following acknowledged ""missteps"" that left staffers ""disrespected and uncomfortable,"" John Lasseter, co-founder of Pixar, wi…",3,@nytimes
403,0.0,Fri Jun 08 22:16:07 +0000 2018,0.0,1.0,0.0,KFC is testing out a new recipe in Britain that ditches its most famous ingredient: chicken https://t.co/dW0kCZTAcn,4,@nytimes
404,0.0,Fri Jun 08 22:01:03 +0000 2018,0.0,1.0,0.0,"Anthony Bourdain’s TV series understood that food is geographical, economic and political, @poniewozik writes https://t.co/7uUA89uHe5",5,@nytimes
405,0.5859,Fri Jun 08 21:46:05 +0000 2018,0.071,0.714,0.214,She may already be the best high school runner ever. Now comes the hard part. https://t.co/2vwVW9afJb,6,@nytimes
406,0.0,Fri Jun 08 21:31:03 +0000 2018,0.0,1.0,0.0,"If LeBron James wants to beat the Warriors, he may need to take a page out of Kevin Durant’s playbook and find a te… https://t.co/GWmgYLBgT7",7,@nytimes
407,0.3612,Fri Jun 08 21:16:01 +0000 2018,0.0,0.898,0.102,"At once a work of social realism and a parable, En El Séptimo Día manages to feel natural as it ratchets with the m… https://t.co/W7IQ62wxjp",8,@nytimes
408,0.5859,Fri Jun 08 21:01:06 +0000 2018,0.0,0.853,0.147,RT @NYTSports: Who will win the vote for 2026 World Cup bid? It's Morocco vs. North America. Our vote tracker is live: https://t.co/iNoFwYW…,9,@nytimes
409,0.0,Fri Jun 08 20:46:03 +0000 2018,0.0,1.0,0.0,"Suicides may beget other suicides, researchers have found, but only among those already contemplating taking their… https://t.co/BXl3v7e9uT",10,@nytimes
410,0.296,Fri Jun 08 20:31:07 +0000 2018,0.061,0.826,0.113,"Modern Love: ""I had found a strange liberation in submitting to Dan, but it was only a first step. I wanted the dom… https://t.co/CEIRQKXki6",11,@nytimes
411,0.4767,Fri Jun 08 20:15:11 +0000 2018,0.0,0.846,0.154,RT @TimHerrera: Winners are just people who know when to quit — and do it often https://t.co/qpG6mTOsKK by @superLEE7,12,@nytimes
412,0.8555,Fri Jun 08 20:07:39 +0000 2018,0.0,0.539,0.461,"La Malbaie, a Quebec resort town, hopes the Group of 7 will revive a glorious past https://t.co/BoGex42m28",13,@nytimes
413,0.0,Fri Jun 08 19:46:01 +0000 2018,0.0,1.0,0.0,"""Anthony Bourdain entered the literary stage with an inside tip, delivered in the gruff whisper of a racetrack tout… https://t.co/jxhEwJEE6a",14,@nytimes
414,0.6369,Fri Jun 08 19:31:04 +0000 2018,0.0,0.785,0.215,"Why corporate tax incentives are good for politicians who lure sports teams and companies, even if they can be terr… https://t.co/duCDBHzJR7",15,@nytimes
415,0.0,Fri Jun 08 19:20:35 +0000 2018,0.0,1.0,0.0,The U.S. just beat out China to develop the world’s fastest supercomputer. You’d need 6.3 billion years to match wh… https://t.co/T19sWYnXBR,16,@nytimes
416,0.0,Fri Jun 08 19:16:04 +0000 2018,0.0,1.0,0.0,"RT @nytfood: This morning’s NYT Cooking newsletter from @SamSifton: a tribute to Anthony Bourdain, a giant of food journalism https://t.co/…",17,@nytimes
417,0.7717,Fri Jun 08 19:01:47 +0000 2018,0.0,0.642,0.358,What love looks like over the course of one day in New York https://t.co/8pJm5MnAU2,18,@nytimes
418,0.4019,Fri Jun 08 18:46:04 +0000 2018,0.0,0.863,0.137,Trump said he would likely support a legislative proposal that would let states decide whether to legalize marijuana https://t.co/zwu2xJfm2a,19,@nytimes
419,0.0,Fri Jun 08 18:31:02 +0000 2018,0.0,1.0,0.0,RT @FrankBruni: Anthony Bourdain exhorted us to savor every last morsel from the smorgasbord of life. In his memory we should do just that.…,20,@nytimes
420,-0.2732,Fri Jun 08 18:22:18 +0000 2018,0.11,0.89,0.0,"Breaking News: Paul Manafort, the former Trump campaign chairman, faces new obstruction charges in the Russia case.… https://t.co/mKJ3zkUyVE",21,@nytimes
421,0.5719,Fri Jun 08 18:16:04 +0000 2018,0.0,0.761,0.239,"Boris Johnson, Britain’s top diplomat, suggested President Trump would do a better job negotiating Brexit than Tere… https://t.co/D0Zk40CvHK",22,@nytimes
422,-0.6124,Fri Jun 08 18:01:06 +0000 2018,0.271,0.611,0.118,"Anthony Bourdain’s death prompted an outpouring of grief and tributes from friends and fans. ""He brought the world… https://t.co/8KPrY5Jcub",23,@nytimes
423,-0.875,Fri Jun 08 17:47:47 +0000 2018,0.321,0.679,0.0,"If you or someone else you know is having thoughts of suicide, call the National Suicide Prevention Lifeline at 1-8… https://t.co/8O0weidp1A",24,@nytimes
424,-0.6705,Fri Jun 08 17:46:06 +0000 2018,0.164,0.836,0.0,"Suicide rates rose steadily in nearly every state in the U.S. from 1999 to 2016, often by as much as 30 percent, th… https://t.co/clQkNmFV1u",25,@nytimes
425,-0.0516,Fri Jun 08 17:31:06 +0000 2018,0.107,0.794,0.098,Trump’s surprise call to reinstate Russia in the Group of 7 nations further stirred tension with America’s allies o… https://t.co/we8fzXQv2g,26,@nytimes
426,0.0,Fri Jun 08 17:16:06 +0000 2018,0.0,1.0,0.0,The U.S. just beat out China to develop the world’s fastest supercomputer. You’d need 63 billion years to match wha… https://t.co/Rf0IgLg6KN,27,@nytimes
427,0.0772,Fri Jun 08 17:01:03 +0000 2018,0.0,0.936,0.064,"In November 2017, @nytimesbooks asked Anthony Bourdain who he'd want to write his life story. His response? ""I alre… https://t.co/TZENXm0hcq",28,@nytimes
428,-0.5994,Fri Jun 08 16:48:29 +0000 2018,0.206,0.794,0.0,Hear the story of the life and death of Nook in a new Times audio series: https://t.co/0HH8y791t0,29,@nytimes
429,-0.8442,Fri Jun 08 16:40:43 +0000 2018,0.31,0.69,0.0,"He was killed a year and a half after Freddie Gray, who died from injuries sustained while in police custody. 

The… https://t.co/YylSGceGRg",30,@nytimes
430,-0.7845,Fri Jun 08 16:36:34 +0000 2018,0.245,0.687,0.069,"Toby Douglas has been searching for the truth in the death of her son, Nook. He was 18 when he was shot dead by a p… https://t.co/0sefB5RAcA",31,@nytimes
431,0.0,Fri Jun 08 16:29:44 +0000 2018,0.0,1.0,0.0,"""But this is what I don’t get: It took me 5 months to find out how many times my son was shot."" https://t.co/bPyPZ2nuCr",32,@nytimes
432,0.0,Fri Jun 08 16:16:04 +0000 2018,0.0,1.0,0.0,"President Trump revealed new details about Melania Trump’s condition, saying “a big operation” kept her from travel… https://t.co/SPN5NRfxbk",33,@nytimes
433,0.0,Fri Jun 08 16:01:03 +0000 2018,0.0,1.0,0.0,"RT @poniewozik: ""Anthony Bourdain understood that eating was simply a way of taking the world inside you."" On his TV shows, one part of a b…",34,@nytimes
434,0.2144,Fri Jun 08 15:46:04 +0000 2018,0.0,0.883,0.117,Trump said he’s considering pardoning Muhammad Ali. But his conviction was overturned in 1971. https://t.co/ikLLf3cNaJ,35,@nytimes
435,0.128,Fri Jun 08 15:29:03 +0000 2018,0.0,0.88,0.12,"RT @kimseverson: Our updated Bourdain story, with exclusive comment from @ericripert.  https://t.co/OO6mmijKFl",36,@nytimes
436,0.0,Fri Jun 08 15:24:28 +0000 2018,0.0,1.0,0.0,"2 years ago, we asked Anthony Bourdain to answer a series of questions. He sketched his answers, with a Sharpie and… https://t.co/o813eeMuXF",37,@nytimes
437,0.296,Fri Jun 08 15:00:17 +0000 2018,0.0,0.896,0.104,"14 million Facebook users who thought they were creating private posts last month were, in fact, making public post… https://t.co/KH5KxybJtT",38,@nytimes
438,0.4767,Fri Jun 08 14:46:06 +0000 2018,0.086,0.712,0.202,RT @nytpolitics: How does The New York Times decide whether to publish leaked information about national security? We're glad you asked. ht…,39,@nytimes
439,-0.34,Fri Jun 08 14:31:04 +0000 2018,0.366,0.407,0.227,What to do when a loved one is severely depressed https://t.co/3Qd32EdtdY,40,@nytimes
440,-0.8176,Fri Jun 08 14:16:05 +0000 2018,0.333,0.667,0.0,"At least 35 people were killed when Russian warplanes attacked a rebel-held village in northwestern Syria, a Syrian… https://t.co/J2x1F10SMO",41,@nytimes
441,0.3612,Fri Jun 08 14:06:05 +0000 2018,0.0,0.884,0.116,"""It's a bit like therapy. People who are marginalized or not cisgender are doing it because it's urgent,"" the write… https://t.co/8AzwXDWuNa",42,@nytimes
442,0.0,Fri Jun 08 13:45:09 +0000 2018,0.0,1.0,0.0,"""Quick reminder: The fallout from this meeting could be actual fallout."" Stephen Colbert wants Trump to prepare mor… https://t.co/ss2rnFWFXb",43,@nytimes
443,-0.6705,Fri Jun 08 13:31:07 +0000 2018,0.2,0.8,0.0,The Israeli military published a video aimed at showing that a Palestinian medic killed by Israeli forces was not t… https://t.co/SDbAs84ueG,44,@nytimes
444,0.0258,Fri Jun 08 13:21:02 +0000 2018,0.0,0.942,0.058,"Two journalists, who helped lead a project to which prosecutors say Paul Manafort funneled more than $2 million fro… https://t.co/JCzKqPc4GE",45,@nytimes
445,-0.4767,Fri Jun 08 13:11:04 +0000 2018,0.154,0.846,0.0,"The president said he looked forward to addressing ""unfair Trade Deals"" with Britain, Canada, France, Germany, Ital… https://t.co/xVSjYdcTpH",46,@nytimes
446,0.0,Fri Jun 08 13:00:20 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/xGQLRwWfmB https://t.co/Ex6BRUWjhW,47,@nytimes
447,-0.5423,Fri Jun 08 12:50:09 +0000 2018,0.2,0.8,0.0,President Trump said that his decision to abandon the Iran deal had already curbed Iran's aggressive behavior. He c… https://t.co/gmY6FpgKEU,48,@nytimes
448,0.3182,Fri Jun 08 12:43:47 +0000 2018,0.0,0.892,0.108,"Breaking News: President Trump said he supported readmitting Russia to the Group of 7, putting him further at odds… https://t.co/mp9fKpqN9P",49,@nytimes
449,0.0,Fri Jun 08 12:40:00 +0000 2018,0.0,1.0,0.0,"For the past several years, Anthony Bourdain hosted the show ""Parts Unknown"" on CNN and was working on an episode i… https://t.co/0KPrjoIdSx",50,@nytimes
450,-0.7351,Fri Jun 08 12:31:05 +0000 2018,0.256,0.744,0.0,"In the hours before the G7, President Trump and the other leaders waged a nasty Twitter fight over trade, ditching… https://t.co/R9QgkMRDsp",51,@nytimes
451,0.0,Fri Jun 08 12:20:09 +0000 2018,0.0,1.0,0.0,A shopping mall in China introduced pedestrian lanes for walkers who are glued to their phones https://t.co/Ny75iiDoLX,52,@nytimes
452,0.5267,Fri Jun 08 12:11:05 +0000 2018,0.0,0.825,0.175,"Your daily @DealBook Briefing:

• Verizon names its next CEO. 

• The Justice Department’s antitrust chief weighs i… https://t.co/HPwueTzstC",53,@nytimes
453,-0.4019,Fri Jun 08 12:01:28 +0000 2018,0.137,0.863,0.0,The Twitter habits of a sports executive’s wife have caused him to lose his job in inglorious fashion https://t.co/hbIzaj7SC3,54,@nytimes
454,-0.8555,Fri Jun 08 11:45:03 +0000 2018,0.307,0.693,0.0,"A year after the death of Freddie Gray, a teenager known as Nook was shot and killed by a police officer in Baltimo… https://t.co/SsbHrVzjBn",55,@nytimes
455,0.0,Fri Jun 08 11:42:32 +0000 2018,0.0,1.0,0.0,"Breaking News: Anthony Bourdain, whose memoir about the dark corners of New York’s restaurants started a TV career,… https://t.co/x9oLeqDwjZ",56,@nytimes
456,0.0,Fri Jun 08 11:30:09 +0000 2018,0.0,1.0,0.0,"Justin Trudeau said at a news conference with Emmanuel Macron that ""we are going to defend our industries and our w… https://t.co/RtA9at0bcZ",57,@nytimes
457,-0.4118,Fri Jun 08 11:15:10 +0000 2018,0.116,0.884,0.0,The relatives of a Baltimore teenager think they know the name of the police officer who killed him. But when his m… https://t.co/sNMkreeTFr,58,@nytimes
458,-0.4588,Fri Jun 08 11:00:13 +0000 2018,0.143,0.857,0.0,"Bullhorns, banners, drones and spray paint have all been banned around the resort island where President Trump and… https://t.co/j7t3zXCmmQ",59,@nytimes
459,-0.3182,Fri Jun 08 10:44:04 +0000 2018,0.103,0.897,0.0,"Matt Lauer, who lost his job over sexual misconduct allegations, will be allowed to keep his ranch in New Zealand,… https://t.co/m7iKk4768X",60,@nytimes
460,0.0,Fri Jun 08 10:31:05 +0000 2018,0.0,1.0,0.0,"""Iran is not the same country that it was a few months ago,"" President Trump said https://t.co/xvVwjJjHdI",61,@nytimes
461,-0.2732,Fri Jun 08 10:14:06 +0000 2018,0.104,0.896,0.0,"A dermatologist who can be seen on video dancing to the hip-hop song ""Cut It"" while performing a surgical procedure… https://t.co/HkbDalUxua",62,@nytimes
462,0.0,Fri Jun 08 10:00:11 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/JQo2O2Pkc3 https://t.co/Iv7TtOAWnx,63,@nytimes
463,0.296,Fri Jun 08 09:46:01 +0000 2018,0.0,0.891,0.109,"In Opinion

Op-Ed contributor @kenbensinger writes: Vladimir Putin saw hosting the World Cup as a vital way to proj… https://t.co/brs1japTBR",64,@nytimes
464,-0.0772,Fri Jun 08 09:30:02 +0000 2018,0.067,0.933,0.0,"After heavy lobbying by the chemical industry, the Trump administration is scaling back the way it conducts safety… https://t.co/QoJHNre15B",65,@nytimes
465,0.6986,Fri Jun 08 09:16:02 +0000 2018,0.0,0.757,0.243,"""The American President may not mind being isolated, but neither do we mind signing a 6 country agreement if need b… https://t.co/AtXCtuRZJ6",66,@nytimes
466,0.6486,Fri Jun 08 08:59:05 +0000 2018,0.0,0.762,0.238,"The Justice Department secretly seized years' worth of a New York Times reporter’s phone and email records, its fir… https://t.co/K6mfvUoIIx",67,@nytimes
467,-0.4767,Fri Jun 08 08:44:06 +0000 2018,0.272,0.728,0.0,President Trump exaggerated trade deficit with the European Union by $50 billion https://t.co/68PcSAbFrs,68,@nytimes
468,-0.8655,Fri Jun 08 08:44:06 +0000 2018,0.386,0.614,0.0,"""It is a tremendously difficult disease to suffer with alone and unfortunately in the U.S. we don't talk about it e… https://t.co/MTtCNULsL7",69,@nytimes
469,0.5859,Fri Jun 08 08:31:05 +0000 2018,0.156,0.563,0.281,"The deal to save China's ZTE puts the United States in an awkward position as it punishes allies like Canada, Mexic… https://t.co/jWDb8kTW3Y",70,@nytimes
470,0.5574,Fri Jun 08 08:15:07 +0000 2018,0.0,0.833,0.167,RT @nytimesworld: Britain's Supreme Court voted on technical grounds to dismiss a bid to overturn Northern Ireland restrictive abortion law…,71,@nytimes
471,-0.2263,Fri Jun 08 08:02:04 +0000 2018,0.087,0.913,0.0,"In the largest protests in Jordan since the Arab Spring in 2011, thousands took to the streets against the divisive… https://t.co/Ab4yizEppw",72,@nytimes
472,0.0,Fri Jun 08 07:47:03 +0000 2018,0.0,1.0,0.0,We found a trove of secret documents after Mosul fell. It led us to the mother of an ISIS official. https://t.co/Czw4Zc0YHh,73,@nytimes
473,0.0,Fri Jun 08 07:32:02 +0000 2018,0.0,1.0,0.0,"A 4-ingredient, 5-star roast chicken recipe https://t.co/vyd1ObR00J",74,@nytimes
474,0.0,Fri Jun 08 07:17:02 +0000 2018,0.0,1.0,0.0,"RT @nytopinion: Years before his Trump-Russia dossier, the British spy Christopher Steele investigated Moscow’s meddling in another vote —…",75,@nytimes
475,-0.802,Fri Jun 08 07:02:05 +0000 2018,0.31,0.69,0.0,"In 40 seconds, Rakhmat Akilov killed 5 people and injured almost a dozen others before crashing into a department s… https://t.co/8c8nVJou35",76,@nytimes
476,0.2732,Fri Jun 08 06:32:06 +0000 2018,0.0,0.913,0.087,"RT @NYTHealth: An inexpensive blood test can predict a pregnant woman’s due date as well as ultrasound, scientists find. It might even be a…",77,@nytimes
477,0.4019,Fri Jun 08 06:06:41 +0000 2018,0.106,0.698,0.196,"""It could be the first time that all art enemies and art lovers can agree about one thing,"" said one of the artists… https://t.co/gHHAqGqh94",78,@nytimes
478,0.0,Fri Jun 08 05:49:06 +0000 2018,0.0,1.0,0.0,"Almost all mammals experience REM sleep, but even today researchers debate why it exists. These seals may provide a… https://t.co/PBCz7xcIGq",79,@nytimes
479,0.0,Fri Jun 08 05:32:04 +0000 2018,0.0,1.0,0.0,"RT @ConorDougherty: While the rest of the economy has been supercharged by computers, machines and robots, construction is about as efficie…",80,@nytimes
480,0.0762,Fri Jun 08 05:05:02 +0000 2018,0.0,0.939,0.061,Couples do not pay for their wedding announcements to appear in The Times. Busy weeks have sometimes yielded up to… https://t.co/5k6h7TxbKB,81,@nytimes
481,-0.8316,Fri Jun 08 04:47:01 +0000 2018,0.352,0.552,0.096,RT @NYTObits: There are no heroes in David Douglas Duncan’s images of war. The combat photographer has died at 102. His NYT obit: https://t…,82,@nytimes
482,0.0,Fri Jun 08 04:21:01 +0000 2018,0.0,1.0,0.0,RT @dannyhakim: Their name is Uihlein. Their company is Uline. A look at the biggest GOP mega donors most people haven't heard about. w/ @s…,83,@nytimes
483,-0.7506,Fri Jun 08 04:07:28 +0000 2018,0.348,0.652,0.0,Uzbek Asylum Seeker Gets Life in Prison for Deadly Truck Attack in Sweden https://t.co/wqzjzGjt4k,84,@nytimes
484,-0.25,Fri Jun 08 04:02:04 +0000 2018,0.105,0.895,0.0,Robert Mueller’s accusation this week that Paul Manafort tried to tamper with potential witnesses originated with 2… https://t.co/F0Cm6XVskH,85,@nytimes
485,0.34,Fri Jun 08 03:46:05 +0000 2018,0.0,0.862,0.138,"Review: ""Hereditary,"" Ari Aster’s debut feature, is engaging, unsettling and unpredictable. @AOScott named it a Cri… https://t.co/VaWM1AzJkP",86,@nytimes
486,0.0,Fri Jun 08 03:32:03 +0000 2018,0.0,1.0,0.0,Facebook bug changed privacy settings of up to 14 million users https://t.co/sNP1kLgFpG,87,@nytimes
487,0.5859,Fri Jun 08 03:14:39 +0000 2018,0.0,0.678,0.322,The Washington Capitals Win Their First Stanley Cup https://t.co/JGpV8lhN2y,88,@nytimes
488,0.5719,Fri Jun 08 03:11:07 +0000 2018,0.0,0.619,0.381,"RT @NYTSports: Time to celebrate, DC. https://t.co/5doMjhWway",89,@nytimes
489,0.0,Fri Jun 08 03:07:26 +0000 2018,0.0,1.0,0.0,"Ontario’s Conservatives, Led by Brash Populist, Oust Liberals https://t.co/VNgKOQD9gM",90,@nytimes
490,-0.4404,Fri Jun 08 03:06:06 +0000 2018,0.127,0.873,0.0,"When José, 5,  landed in Michigan, all he carried was a trash bag stuffed with dirty clothes from his dayslong trek… https://t.co/u6XDBQEyq2",91,@nytimes
491,-0.4767,Fri Jun 08 02:54:04 +0000 2018,0.14,0.86,0.0,A former Senate aide was arrested as part of a leaks investigation that also involved the seizure of a New York Tim… https://t.co/xG3vIJCsRQ,92,@nytimes
492,0.0,Fri Jun 08 02:47:05 +0000 2018,0.0,1.0,0.0,"How Guatemala’s Fuego volcano released a flow of hot gas and volcanic rock, consuming villages and a golf resort in… https://t.co/CSZw7E79vp",93,@nytimes
493,0.1531,Fri Jun 08 02:32:01 +0000 2018,0.231,0.375,0.394,"Weight training may help to ease or prevent depression
https://t.co/N2lhpIy2v5",94,@nytimes
494,-0.701,Fri Jun 08 02:17:05 +0000 2018,0.309,0.691,0.0,A Texas man who decapitated a rattlesnake almost died after getting bit by the severed head https://t.co/rCWWU5asCp,95,@nytimes
495,0.0,Fri Jun 08 02:02:04 +0000 2018,0.0,1.0,0.0,RT @kenvogel: JUST POSTED: MANAFORT secretly steered $2.4M to a company run by two journalists tasked with getting European pols to vouch f…,96,@nytimes
496,0.25,Fri Jun 08 01:47:07 +0000 2018,0.094,0.769,0.137,"The Trump administration told a federal court that it would no longer defend key parts of the Affordable Care Act,… https://t.co/Y6SFyjI5Zo",97,@nytimes
497,0.516,Fri Jun 08 01:31:06 +0000 2018,0.108,0.633,0.259,RT @adamgoldmanNYT: SCOOP: Justice Dept. Seizes Times Reporter’s Email and Phone Records in Leak Investigation https://t.co/LZedWVrjvq with…,98,@nytimes
498,0.5267,Fri Jun 08 01:22:15 +0000 2018,0.0,0.841,0.159,"The Justice Department seized a Times reporter’s phone and email records, its first known use of such an aggressive… https://t.co/ELMB7M6GYv",99,@nytimes
499,-0.5106,Fri Jun 08 01:17:05 +0000 2018,0.125,0.875,0.0,RT @shearm: Rarely — if ever — has there been the kind of visceral and unanimous outrage at an American president. My story about what @rea…,100,@nytimes
